LineNo,TimeUS,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,U
17313,2972500057,4,466336800,1949,9,0.97,47.4985877,19.1990659,145.5,0.04123105,165.9637,0.21,1
17373,2972700188,4,466337000,1949,9,0.97,47.4985876,19.1990658,145.46,0.08602325,215.5377,0.28,1
17433,2972900114,4,466337200,1949,9,0.97,47.4985876,19.1990655,145.45,0.04123105,194.0363,0.06,1
17493,2973099974,4,466337400,1949,9,0.97,47.4985875,19.1990654,145.44,0.1603122,176.4237,0.08,1
17554,2973300066,4,466337600,1949,9,0.97,47.4985874,19.1990653,145.42,0.06403124,308.6598,0,1
17619,2973499892,4,466337800,1949,9,0.97,47.4985875,19.1990651,145.43,0.1019804,168.6901,0.05,1
17679,2973719988,4,466338000,1949,9,0.97,47.4985875,19.199065,145.43,0.1004988,264.2894,0.01,1
17739,2973900038,4,466338200,1949,9,0.97,47.4985875,19.1990648,145.4,0.05656854,315,0,1
17799,2974100169,4,466338400,1949,9,0.97,47.4985878,19.1990646,145.42,0.2039608,348.6901,0.01,1
17862,2974300105,4,466338600,1949,9,0.97,47.498588,19.1990644,145.42,0.08944272,296.5651,0.01,1
17925,2974500081,4,466338800,1949,9,0.97,47.498588,19.1990642,145.5,0.210238,154.6538,-0.02,1
17985,2974700092,4,466339000,1949,9,0.97,47.4985878,19.1990643,145.53,0.05656854,135,-0.05,1
18045,2974900173,4,466339200,1949,9,0.97,47.4985878,19.1990641,145.49,0.1044031,286.6992,-0.03,1
18105,2975100033,4,466339400,1949,9,0.97,47.4985877,19.1990639,145.49,0.08485281,135,0,1
18167,2975300184,4,466339600,1949,9,0.97,47.4985877,19.1990639,145.47,0.07810249,50.19443,-0.06,1
18229,2975500037,4,466339800,1949,9,0.97,47.4985877,19.199064,145.47,0.0728011,105.9454,-0.07,1
18289,2975700171,4,466340000,1949,9,0.97,47.4985876,19.199064,145.49,0.05830951,149.0362,-0.05,1
18349,2975900215,4,466340200,1949,9,0.97,47.4985877,19.1990641,145.56,0.1431782,65.22486,-0.08,1
18409,2976100027,4,466340400,1949,9,0.97,47.4985877,19.1990641,145.54,0.05385165,291.8014,0.03,1
18471,2976299881,4,466340600,1949,9,0.97,47.4985879,19.1990639,145.48,0.1868154,344.4759,0.01,1
18534,2976500156,4,466340800,1949,9,0.97,47.498588,19.1990639,145.46,0.08544003,110.556,0.01,1
18594,2976700397,4,466341000,1949,9,0.97,47.4985881,19.1990639,145.45,0.1140175,344.7449,-0.14,1
18656,2976900316,4,466341200,1949,9,0.97,47.4985883,19.1990637,145.45,0.04242641,315,0.07,1
18716,2977100174,4,466341400,1949,9,0.97,47.4985883,19.1990635,145.44,0.02828427,315,0.01,1
18776,2977299923,4,466341600,1949,9,0.97,47.4985884,19.1990632,145.5,0.1315295,278.7462,0,1
18838,2977500029,4,466341800,1949,9,0.97,47.4985884,19.199063,145.43,0.04472136,206.565,-0.05,1
18898,2977700310,4,466342000,1949,9,0.97,47.4985883,19.1990627,145.34,0.1360147,287.1027,0.07,1
18958,2977899900,4,466342200,1949,9,0.97,47.4985885,19.1990625,145.36,0.09,0,0.03,1
19020,2978100334,4,466342400,1949,9,0.97,47.4985885,19.1990626,145.37,0.156205,129.8056,0.15,1
19081,2978300086,4,466342600,1949,9,0.97,47.4985884,19.1990627,145.3,0.02236068,63.43495,-0.06,1
19143,2978500132,4,466342800,1949,9,0.97,47.4985884,19.1990628,145.27,0.05099019,78.69006,-0.01,1
19203,2978700319,4,466343000,1949,9,0.97,47.4985883,19.1990628,145.21,0.04123105,345.9637,0.08,1
19263,2978900295,4,466343200,1949,9,0.97,47.4985884,19.1990627,145.18,0.05,0,0.06,1
19325,2979100106,4,466343400,1949,9,0.97,47.4985884,19.1990627,145.19,0.1334166,167.0054,0.19,1
19386,2979300133,4,466343600,1949,9,0.97,47.4985883,19.1990627,145.21,0.02236068,333.4349,-0.03,1
19448,2979500187,4,466343800,1949,9,0.97,47.4985882,19.199063,145.19,0.2459675,116.565,-0.11,1
19508,2979700329,4,466344000,1949,9,0.97,47.4985881,19.1990633,145.2,0.04472136,206.565,-0.01,1
19570,2979900266,4,466344200,1949,9,0.97,47.4985881,19.1990634,145.14,0.1612452,29.74488,0.01,1
19630,2980100110,4,466344400,1949,9,0.97,47.4985882,19.1990636,145.09,0.06708204,153.435,-0.04,1
19690,2980300094,4,466344600,1949,9,0.97,47.4985879,19.1990636,145.07,0.1334166,192.9946,-0.02,1
19752,2980500347,4,466344800,1949,9,0.97,47.4985878,19.1990637,145.06,0.08062258,60.25511,-0.03,1
19812,2980700096,4,466345000,1949,9,0.97,47.4985878,19.1990638,145.05,0.02,0,0.05,1
19872,2980900228,4,466345200,1949,9,0.97,47.4985876,19.199064,144.97,0.1486607,132.2737,0.07,1
19934,2981100162,4,466345400,1949,9,0.97,47.4985875,19.1990641,144.94,0.06,0,-0.03,1
19994,2981300203,4,466345600,1949,9,0.97,47.4985875,19.1990642,144.85,0.02236068,26.56505,0.12,1
20056,2981499880,4,466345800,1949,9,0.97,47.4985875,19.199064,144.87,0.07211103,236.3099,0.07,1
20116,2981700015,4,466346000,1949,9,0.97,47.4985874,19.1990638,144.85,0.08602325,234.4623,0.09,1
20176,2981900445,4,466346200,1949,9,0.97,47.4985874,19.1990637,144.87,0.06403124,128.6598,0.02,1
20238,2982099848,4,466346400,1949,9,0.97,47.4985873,19.1990638,144.86,0.07071067,225,-0.01,1
20298,2982300167,4,466346600,1949,9,0.97,47.4985871,19.1990638,144.79,0.09848858,156.0375,0.05,1
20360,2982500008,4,466346800,1949,9,0.97,47.498587,19.1990639,144.76,0.0728011,164.0546,0.11,1
20420,2982700146,4,466347000,1949,9,0.97,47.498587,19.1990639,144.77,0.05656854,135,0.05,1
20480,2982900177,4,466347200,1949,9,0.97,47.4985871,19.1990639,144.8,0.0728011,344.0546,0.02,1
20541,2983100096,4,466347400,1949,9,0.97,47.4985874,19.1990638,144.84,0.08944272,26.56505,-0.04,1
20602,2983300130,4,466347600,1949,9,0.97,47.4985875,19.1990637,144.81,0.04123105,284.0363,0.08,1
20666,2983500097,4,466347800,1949,9,0.97,47.4985876,19.1990636,144.84,0.03,180,0.04,1
20726,2983700313,4,466348000,1949,9,0.97,47.4985876,19.1990635,144.83,0.150333,183.8141,0.07,1
20786,2983900156,4,466348200,1949,9,0.97,47.4985876,19.1990636,144.85,0.08,90,-0.04,1
20848,2984100165,4,466348400,1949,9,0.97,47.4985876,19.1990635,144.92,0.08544003,249.444,-0.3,1
20909,2984300196,4,466348600,1949,9,0.97,47.4985878,19.1990634,144.95,0.2137756,349.2157,-0.72,1
20971,2984500328,4,466348800,1949,9,0.97,47.4985888,19.1990629,145.13,0.8041144,338.8602,-1.13,1
21031,2984700317,4,466349000,1949,9,0.97,47.4985901,19.199062,145.41,0.7343024,330.6422,-1.11,1
21093,2984900327,4,466349200,1949,9,0.97,47.4985914,19.1990608,145.67,0.846286,324.6197,-1.48,1
21153,2985100196,4,466349400,1949,9,0.97,47.498593,19.1990594,145.97,1.054751,328.5704,-1.43,1
21213,2985300450,4,466349600,1949,9,0.97,47.498595,19.1990578,146.16,1.350703,332.6761,-1.2,1
21275,2985500194,4,466349800,1949,9,0.97,47.4985968,19.199056,146.39,1.058915,320.7487,-1.03,1
21337,2985720198,4,466350000,1949,9,0.97,47.4985984,19.199054,146.54,1.204159,318.3665,-0.68,1
21397,2985901131,4,466350200,1949,9,0.97,47.4986003,19.1990517,146.68,1.44423,317.8064,-0.61,1
21457,2986100819,4,466350400,1949,9,0.97,47.4986026,19.199049,146.83,1.684429,324.4228,-0.45,1
21517,2986300687,4,466350600,1949,9,0.97,47.498605,19.1990465,146.9,1.539415,325.5873,-0.39,1
21580,2986500594,4,466350800,1949,9,0.97,47.4986076,19.1990441,146.93,1.814718,328.0616,-0.34,1
21640,2986700684,4,466351000,1949,9,0.97,47.4986103,19.1990414,146.97,1.76672,326.3099,-0.45,1
21702,2986900702,4,466351200,1949,9,0.97,47.4986132,19.1990387,146.98,1.974968,327.1951,-0.14,1
21762,2987100928,4,466351400,1949,9,0.97,47.4986165,19.1990356,147.02,2.277938,327.9146,-0.16,1
21822,2987300681,4,466351600,1949,9,0.97,47.4986198,19.1990327,147.02,1.93,330.5129,-0.03,1
21884,2987500575,4,466351800,1949,9,0.97,47.4986232,19.1990299,147.1,2.214159,332.2776,-0.02,1
21944,2987700794,4,466352000,1949,9,0.97,47.4986266,19.1990269,147.1,2.160671,326.8983,0.04,1
22005,2987900664,4,466352200,1949,9,0.97,47.4986302,19.1990234,147.15,2.501699,326.2464,0.09,1
22066,2988100631,4,466352400,1949,9,0.97,47.498634,19.1990195,147.2,2.57841,324.1523,0.05,1
22127,2988300799,4,466352600,1949,9,0.97,47.498638,19.1990152,147.11,2.822003,323.2113,0.09999999,1
22189,2988500484,4,466352800,1949,9,0.97,47.498642,19.1990106,147.12,2.736421,322.125,0.18,1
22249,2988700866,4,466353000,1949,9,0.97,47.4986458,19.1990061,147.18,2.540964,321.5515,0.02,1
22309,2988900825,4,466353200,1949,9,0.97,47.4986495,19.1990023,147.12,2.495376,328.6031,0.06,1
22369,2989100907,4,466353400,1949,9,0.97,47.4986526,19.1989987,147.06,1.930518,315.6296,0.26,1
22430,2989300804,4,466353600,1949,9,0.97,47.4986548,19.1989952,146.98,1.621142,312.2499,0.18,1
22494,2989500816,4,466353800,1949,9,0.97,47.4986565,19.1989922,146.91,1.340149,307.725,0.15,1
22554,2989700462,4,466354000,1949,9,0.97,47.4986574,19.1989902,146.86,0.4741308,297.646,0.33,1
22614,2989900456,4,466354200,1949,9,0.97,47.4986579,19.1989893,146.89,0.51,331.9275,0.04,1
22676,2990100903,4,466354400,1949,9,0.97,47.4986587,19.1989889,146.85,0.4501111,358.727,0.15,1
22736,2990300564,4,466354600,1949,9,0.97,47.4986594,19.1989892,146.84,0.446878,40.46222,0.05,1
22798,2990500644,4,466354800,1949,9,0.97,47.4986601,19.1989901,146.82,0.6296824,46.93058,0.2,1
22858,2990700905,4,466355000,1949,9,0.97,47.4986611,19.1989919,146.72,1.118258,51.90033,0.24,1
22920,2990900650,4,466355200,1949,9,0.97,47.4986624,19.1989947,146.69,1.482228,60.49485,0.24,1
22980,2991100856,4,466355400,1949,9,0.97,47.4986635,19.1989982,146.68,1.493251,73.264,0.3,1
23040,2991300717,4,466355600,1949,9,0.97,47.4986643,19.1990019,146.66,1.518321,75.50613,0.14,1
23102,2991500551,4,466355800,1949,9,0.97,47.4986645,19.1990059,146.6,1.531176,92.24574,0.26,1
23162,2991701142,4,466356000,1949,9,0.97,47.4986637,19.1990099,146.45,1.6772,115.8012,0.48,1
23222,2991900804,4,466356200,1949,9,0.97,47.4986619,19.1990136,146.37,1.824555,134.1118,0.23,1
23284,2992100796,4,466356400,1949,9,0.97,47.4986588,19.1990167,146.26,2.375921,151.6012,0.41,1
23344,2992300593,4,466356600,1949,9,0.97,47.4986545,19.1990195,146.17,2.869041,158.5323,0.21,1
23406,2992500606,4,466356800,1949,9,0.97,47.4986493,19.1990219,146.17,3.192491,164.7449,-0.16,1
23468,2992700513,4,466357000,1949,9,0.97,47.4986436,19.1990242,146.21,3.432812,164.6278,-0.11,1
23528,2992900933,4,466357200,1949,9,0.97,47.4986377,19.1990264,146.26,3.298484,165.9637,-0.16,1
23586,2993080683,4,466357400,1949,9,0.97,47.4986319,19.1990283,146.31,3.265899,167.6234,-0.09,1
23649,2993300612,4,466357600,1949,9,0.97,47.4986264,19.1990301,146.36,2.983907,167.2213,-0.08,1
23711,2993500559,4,466357800,1949,9,0.97,47.4986216,19.1990316,146.39,2.586987,167.9516,0.13,1
23771,2993700783,4,466358000,1949,9,0.97,47.4986173,19.1990328,146.4,2.303258,170.2514,0.09,1
23831,2993900532,4,466358200,1949,9,0.97,47.4986138,19.1990337,146.43,1.67872,171.4355,0.11,1
23891,2994100767,4,466358400,1949,9,0.97,47.498611,19.1990344,146.42,1.445441,169.2342,0.15,1
23954,2994300514,4,466358600,1949,9,0.97,47.498609,19.1990351,146.37,0.8477027,162.8476,0.15,1
24016,2994500596,4,466358800,1949,9,0.97,47.4986075,19.1990358,146.35,0.8254089,160.9065,0.11,1
24076,2994700555,4,466359000,1949,9,0.97,47.4986067,19.1990363,146.38,0.2469818,148.2405,0,1
24136,2994900677,4,466359200,1949,9,0.97,47.4986063,19.1990366,146.49,0.25,143.1301,-0.29,1
24196,2995101021,4,466359400,1949,9,0.97,47.4986062,19.1990367,146.58,0.06082762,260.5377,-0.52,1
24256,2995300491,4,466359600,1949,9,0.97,47.4986064,19.1990364,146.71,0.2332381,329.0363,-0.64,1
24320,2995500682,4,466359800,1949,9,0.97,47.4986066,19.1990361,146.82,0.1627882,312.5104,-0.69,1
24380,2995700852,4,466360000,1949,9,0.97,47.4986071,19.1990356,147.06,0.4661545,324.6052,-0.79,1
24440,2995900463,4,466360200,1949,9,0.97,47.4986075,19.199035,147.25,0.2830194,302.0054,-0.71,1
24500,2996100872,4,466360400,1949,9,0.97,47.4986082,19.1990344,147.43,0.6964194,338.9625,-0.76,1
24562,2996300959,4,466360600,1949,9,0.97,47.4986092,19.1990335,147.6,0.6511528,317.4896,-0.74,1
24625,2996501195,4,466360800,1949,9,0.97,47.4986101,19.1990321,147.7,0.8417244,313.5559,-0.61,1
24685,2996701206,4,466361000,1949,9,0.97,47.4986111,19.1990304,147.87,0.9340771,307.606,-0.7,1
24745,2996900969,4,466361200,1949,9,0.97,47.498612,19.1990285,148,0.9060353,307.3758,-0.59,1
24805,2997100893,4,466361400,1949,9,0.97,47.4986128,19.1990267,148.04,0.8481155,307.8157,-0.43,1
24866,2997301030,4,466361600,1949,9,0.97,47.4986141,19.1990247,148.14,1.204159,318.3665,-0.54,1
24930,2997501118,4,466361800,1949,9,0.97,47.4986162,19.1990226,148.46,1.567737,328.0334,-0.92,1
24990,2997700973,4,466362000,1949,9,0.97,47.4986181,19.1990205,148.57,1.226744,319.2974,-0.69,1
25050,2997901124,4,466362200,1949,9,0.97,47.4986201,19.1990185,148.7,1.538831,332.1027,-0.85,1
25115,2998103570,4,466362400,1949,9,0.97,47.4986222,19.1990167,148.87,1.245351,325.7995,-0.44,1
25178,2998304124,4,466362600,1949,9,0.97,47.4986242,19.1990149,149.02,1.410319,330.7086,-0.46,1
25242,2998504414,4,466362800,1949,9,0.97,47.4986261,19.1990129,149.11,1.401214,317.3137,-0.13,1
25304,2998704445,4,466363000,1949,9,0.97,47.498628,19.19901,149.12,1.746568,314.768,-0.04,1
25368,2998905346,4,466363200,1949,9,0.97,47.4986299,19.1990071,149.15,1.463728,315.2768,-0.15,1
25430,2999105931,4,466363400,1949,9,0.97,47.4986318,19.1990048,149.18,1.347924,326.192,-0.24,1
25493,2999306750,4,466363600,1949,9,0.97,47.4986335,19.199003,149.22,1.09859,325.008,-0.2,1
25555,2999488104,4,466363800,1949,9,0.97,47.4986351,19.1990021,149.24,0.9055385,353.6598,-0.14,1
25619,2999708172,4,466364000,1949,9,0.97,47.4986369,19.1990027,149.31,1.24888,24.10223,-0.07,1
25683,2999909468,4,466364200,1949,9,0.97,47.4986385,19.1990041,149.31,0.8823264,35.31121,-0.14,1
25743,3000090657,4,466364400,1949,9,0.97,47.4986396,19.1990058,149.32,0.986002,53.24632,-0.21,1
25805,3000291615,4,466364600,1949,9,0.97,47.4986406,19.1990078,149.39,0.89627,54.53663,-0.23,1
25869,3000491746,4,466364800,1949,9,0.97,47.4986415,19.1990095,149.43,0.8273451,44.5103,-0.19,1
25931,3000692394,4,466365000,1949,9,0.97,47.4986422,19.1990109,149.43,0.5011985,61.38954,-0.14,1
25995,3000912800,4,466365200,1949,9,0.97,47.4986426,19.1990119,149.45,0.3466987,56.76829,-0.27,1
26057,3001094226,4,466365400,1949,9,0.97,47.4986426,1253,149.57,0.09219544,139.3987,-0.26,1
26119,3001295307,4,466365600,1949,9,0.97,47.4986424,19.1990122,149.63,0.176918,222.7094,-0.47,1
26183,3001495584,4,466365800,1949,9,0.97,47.498642,19.1990117,149.68,0.4081666,210.9638,-0.2,1
26245,3001696085,4,466366000,1949,9,0.97,47.4986415,19.1990109,149.7,0.35,233.1301,-0.26,1
26307,3001896702,4,466366200,1949,9,0.97,47.4986411,19.1990102,149.7,0.3661967,214.992,-0.09,1
26371,3002097221,4,466366400,1949,9,0.97,47.4986408,19.1990094,638,0.31257,262.6476,-0.16,1
26433,3002298378,4,466366600,1949,9,0.97,47.4986408,19.199009,149.7,0.08602325,125.5377,-0.11,1
26497,3002499297,4,466366800,1949,9,0.97,47.4986409,19.1990091,149.6,0.1565248,26.56505,0.06,1
26559,3002700137,4,466367000,1949,9,0.97,47.4986411,19.1990092,149.58,0.1204159,41.63354,0.13,1
26621,3002901247,4,466367200,1949,9,0.97,47.4986413,19.1990092,149.57,0.1403567,355.9144,-0.01,1
26684,3003101957,4,466367400,1949,9,0.97,47.4986417,19.1990091,149.55,0.3080584,13.13402,0.04,1
26748,3003302610,4,466367600,1949,9,0.97,47.4986424,19.1990091,149.55,0.4328972,6.632514,0.09,1
26812,3003502868,4,466367800,1949,9,0.97,47.498643,19.1990092,149.53,0.2376973,22.24902,-0.11,1
26876,3003723867,4,466368000,1949,9,0.97,47.4986434,19.1990093,149.5,0.1280625,51.34019,-0.02,1
26911,3003885348,4,466368200,1949,9,0.97,47.4986436,19.1990094,149.5,0.1208305,24.44395,-0.09999999,1
26998,3004105222,4,466368400,1949,9,0.97,47.4986437,19.1990094,149.48,0.08602325,144.4623,-0.09,1
27036,3004286262,4,466368600,1949,9,0.97,47.4986436,19.1990094,149.46,0.1044031,163.3008,-0.02,1
27102,3004487399,4,466368800,1949,9,0.97,47.4986434,19.1990094,149.41,0.235372,167.7352,0.02,1
27164,3004688363,4,466369000,1949,9,0.97,47.498643,19.1990093,149.45,0.1555635,225,-0.11,1
27226,3004889711,4,466369200,1949,9,0.97,47.4986427,19.1990089,149.47,0.15,216.8699,-0.06,1
27290,3005090358,4,466369400,1949,9,0.97,47.4986424,19.1990086,149.45,0.2570992,193.4957,-0.14,1
27352,3005290573,4,466369600,1949,9,0.97,47.498642,19.1990084,149.39,0.1403567,175.9144,-0.13,1
27416,3005490918,4,466369800,1949,9,0.97,47.4986419,19.199008,149.34,0.1431782,282.0948,-0.18,1
27478,3005691880,4,466370000,1949,9,0.97,47.4986416,19.199008,149.46,0.07071067,8.130102,-0.17,1
27540,3005892528,4,466370200,1949,9,0.97,47.4986416,19.199008,149.47,0.06403124,141.3402,-0.08,1
27604,3006093693,4,466370400,1949,9,0.97,47.4986415,19.1990081,149.52,0.1456022,105.9454,-0.16,1
27666,3006294052,4,466370600,1949,9,0.97,47.4986414,19.1990084,149.48,0.1392839,68.96249,-0.21,1
27733,3006494235,4,466370800,1949,9,0.97,47.4986413,19.1990086,149.54,0.1655294,154.9831,-0.23,1
27795,3006695040,4,466371000,1949,9,0.97,47.498641,19.1990088,149.54,0.2765863,130.6013,-0.16,1
27857,3006895477,4,466371200,1949,9,0.97,47.4986406,19.1990092,149.59,0.2662705,145.7131,-0.25,1
27921,3007096298,4,466371400,1949,9,0.97,47.4986405,19.1990094,149.64,0.116619,59.03624,-0.39,1
27983,3007296699,4,466371600,1949,9,0.97,47.4986405,19.1990097,149.71,0.1104536,95.19443,-0.25,1
28047,3007498525,4,466371800,1949,9,0.97,47.4986404,19.1990098,149.81,0.09433981,32.00538,-0.47,1
28109,3007699535,4,466372000,1949,9,0.97,47.4986405,19.1990099,149.91,0.1749285,30.96376,-0.37,1
28171,3007900874,4,466372200,1949,9,0.97,115,19.19901,149.91,0.1360147,36.02737,-0.35,1
28233,3008102057,4,466372400,1949,9,0.97,47.498641,19.1990101,149.94,0.2147091,27.75854,-0.32,1
28298,3008303253,4,466372600,1949,9,0.97,47.4986413,19.1990102,149.94,0.1236932,14.03624,-0.29,1
28360,3008484147,4,466372800,1949,9,0.97,47.4986416,19.1990101,149.97,0.1523155,336.8014,-0.2,1
28424,3008704082,4,466373000,1949,9,0.97,47.4986417,19.1990099,149.99,0.05385165,111.8014,-0.15,1
28486,3008904323,4,466373200,1949,9,0.97,47.4986419,19.1990099,150.05,0.2418677,352.875,-0.37,1
28546,3009085088,4,466373400,1949,9,0.97,47.4986421,19.19901,150.1,0.1403567,85.91438,-0.38,1
28609,3009286988,4,466373600,1949,9,0.97,47.4986423,19.1990104,150.17,0.1664332,57.26477,-0.34,1
28675,3009488343,4,466373800,1949,9,0.97,47.4986424,19.1990107,150.23,0.1780449,38.15723,-0.39,1
28739,3009710178,4,466374000,1949,9,0.97,47.4986426,19.199011,150.28,0.1523155,66.80141,-0.24,1
28799,3009890174,4,466374200,1949,9,0.97,47.4986426,19.1990113,150.39,0.02828427,135,-0.33,1
28863,3010090701,4,466374400,1949,9,0.97,47.4986426,19.1990115,150.42,0.09848858,66.03751,-0.34,1
28927,3010291826,4,466374600,1949,9,0.97,47.4986426,19.1990116,150.42,0.0728011,285.9454,-0.19,1
28991,3010492530,4,466374800,1949,9,0.97,47.4986427,19.1990112,150.36,0.1910497,276.009,0.09999999,1
29053,3010694144,4,466375000,1949,9,0.97,47.4986427,19.1990109,150.37,0.08062258,119.7449,-0.08,1
29115,3010894516,4,466375200,1949,9,0.97,47.4986426,19.1990106,150.43,0.2469818,248.6294,-0.08,1
29179,3011095826,4,466375400,1949,9,0.97,47.4986425,19.1990096,150.46,0.5323532,275.3893,-0.21,1
29241,3011296604,4,466375600,1949,9,0.97,47.4986425,19.1990078,150.48,0.780064,270.7345,-0.36,1
29305,3011496583,4,466375800,1949,9,0.97,47.4986422,19.1990054,150.51,1.132652,256.2091,-0.25,1
29369,3011696889,4,466376000,1949,9,0.97,47.4986416,19.1990021,150.57,1.431782,257.9053,-0.46,1
29431,3011898528,4,466376200,1949,9,0.97,47.498641,19.198998,150.69,1.786197,262.2782,-0.52,1
29493,3012100465,4,466376400,1949,9,0.97,47.4986406,19.1989932,150.9,1.990904,268.273,-0.8,1
29555,3012300217,4,466376600,1949,9,0.97,47.4986409,19.1989874,151.07,2.438216,280.1577,-0.82,1
29619,3012501378,4,466376800,1949,9,0.97,47.4986419,19.1989806,151.18,2.937363,284.7932,-0.86,1
29681,3012702463,4,466377000,1949,9,0.97,47.4986433,19.1989725,151.28,3.373425,281.9761,-1.02,1
29745,3012903333,4,466377200,1949,9,0.97,47.4986447,19.1989634,151.51,3.847661,285.3727,-1.1,1
29807,3013084082,4,466377400,1949,9,0.97,47.4986466,19.1989526,151.71,4.562467,283.3052,-1.15,1
29870,3013305041,4,466377600,1949,9,0.97,47.4986482,19.1989404,151.97,4.881813,280.5043,-1.22,1
29934,3013505934,4,466377800,1949,9,0.97,47.4986499,19.1989271,152.15,5.414988,281.8287,-1.31,1
29998,3013687039,4,466378000,1949,9,0.97,47.4986517,19.1989133,152.39,5.310838,281.183,-1.51,1
30060,3013907966,4,466378200,1949,9,0.97,47.4986531,19.1988991,152.57,5.819837,277.5036,-1.55,1
30122,3014089620,4,466378400,1949,9,0.97,47.4986544,19.1988842,153.02,5.370708,277.0589,-1.79,1
30185,3014291260,4,466378600,1949,9,0.97,47.4986555,19.1988699,153.26,5.693681,277.8739,-1.54,1
30249,3014492125,4,466378800,1949,9,0.97,47.4986568,19.1988552,153.57,5.734675,277.9182,-1.58,1
30311,3014693706,4,466379000,1949,9,0.97,47.4986584,19.1988402,153.84,5.872052,280.6976,-1.58,1
30373,3014894803,4,466379200,1949,9,0.97,47.4986604,19.198825,154.15,5.836797,281.9645,-1.69,1
30437,3015095361,4,466379400,1949,9,0.97,47.4986622,19.19881,154.41,5.826328,279.2845,-1.26,1
30499,3015296857,4,466379600,1949,9,0.97,47.4986642,19.1987947,154.7,5.988397,282.342,-1.49,1
30563,3015497842,4,466379800,1949,9,0.97,47.4986664,19.1987791,154.94,6.119036,281.7874,-1.32,1
30627,3015699323,4,466380000,1949,9,0.97,47.4986689,396,155.27,6.556256,284.7569,-1.51,1
30689,3015900398,4,466380200,1949,9,0.97,47.4986714,19.1987464,155.53,6.242539,280.8959,-1.42,1
30751,3016102172,4,466380400,1949,9,0.97,47.4986737,19.19873,155.83,6.436342,282.6543,-1.63,1
30813,3016303188,4,466380600,1949,9,0.97,47.4986763,19.1987138,156.13,6.245294,283.9918,-1.65,1
30878,3016504969,4,466380800,1949,9,0.97,47.4986786,19.1986979,156.47,6.128629,281.2916,-1.67,1
30940,3016685328,4,466381000,1949,9,0.97,47.4986805,19.1986821,156.77,6.016195,278.5072,-1.75,1
31002,3016885684,4,466381200,1949,9,0.97,47.498682,19.1986666,157.1,5.891638,278.2951,-1.68,1
